short_date,hour,lat,long,temp,rhum,rain,sol_rad
8/19/2016,18,52.857,-6.909,15.8,88,0,0.116
8/19/2016,19,52.857,-6.909,15.3,90,0,0.041
8/19/2016,20,52.857,-6.909,15.2,91,0,0
8/19/2016,21,52.857,-6.909,15.1,92,0.2,0
8/19/2016,22,52.857,-6.909,15.1,89,0,0
8/19/2016,23,52.857,-6.909,14.8,92,0.2,0
8/20/2016,0,52.857,-6.909,14.8,88,0,0
8/20/2016,1,52.857,-6.909,14.9,89,0,0
8/20/2016,2,52.857,-6.909,14.5,94,1.2,0
8/20/2016,3,52.857,-6.909,14.7,92,0.6,0
8/20/2016,4,52.857,-6.909,14.9,89,0,0
8/20/2016,5,52.857,-6.909,14.6,92,0.1,0.005
8/20/2016,6,52.857,-6.909,14.6,92,1.8,0.039
8/20/2016,7,52.857,-6.909,14.7,94,2.4,0.209
8/20/2016,8,52.857,-6.909,15.5,91,1.9,0.568
8/20/2016,9,52.857,-6.909,15.6,90,0.4,0.449
8/20/2016,10,52.857,-6.909,16.2,89,0.9,0.551
8/20/2016,11,52.857,-6.909,16.2,88,2,1.375
8/20/2016,12,52.857,-6.909,17,81,0.2,1.107
8/20/2016,13,52.857,-6.909,17.7,78,0,1.303
8/20/2016,14,52.857,-6.909,17.9,76,0,1.006
8/20/2016,15,52.857,-6.909,16.9,83,0,1.483
8/20/2016,16,52.857,-6.909,18.4,72,0,1.689
8/20/2016,17,52.857,-6.909,18.4,72,0,0.847
8/20/2016,18,52.857,-6.909,16.7,75,0,0.298
8/20/2016,19,52.857,-6.909,15.8,83,0,0.043
8/20/2016,20,52.857,-6.909,15.1,92,0.1,0
8/20/2016,21,52.857,-6.909,14.9,93,0.2,0
8/20/2016,22,52.857,-6.909,14.6,92,0,0
8/20/2016,23,52.857,-6.909,14.4,92,0.2,0
8/21/2016,0,52.857,-6.909,14.2,94,0.2,0
8/21/2016,1,52.857,-6.909,14,94,0.6,0
8/21/2016,2,52.857,-6.909,14.1,93,0.2,0
8/21/2016,3,52.857,-6.909,13.7,93,0,0
8/21/2016,4,52.857,-6.909,13.6,93,0,0
8/21/2016,5,52.857,-6.909,13.7,90,0,0.018
8/21/2016,6,52.857,-6.909,13.4,86,0,0.329
8/21/2016,7,52.857,-6.909,13.7,83,0,0.634
8/21/2016,8,52.857,-6.909,14.1,80,0,1.267
8/21/2016,9,52.857,-6.909,15.6,74,0,0.753
8/21/2016,10,52.857,-6.909,14.8,87,0.3,0.629
8/21/2016,11,52.857,-6.909,14,94,0.9,0.952
8/21/2016,12,52.857,-6.909,15.5,90,0,1.111
8/21/2016,13,52.857,-6.909,16.9,91,0,0.781
8/21/2016,14,52.857,-6.909,16.9,92,0.1,0.224
8/21/2016,15,52.857,-6.909,16.9,94,0.2,0.274
8/21/2016,16,52.857,-6.909,17.7,96,0,0.141
8/21/2016,17,52.857,-6.909,18.1,94,0,0.043
8/21/2016,18,52.857,-6.909,18.4,92,0.3,0.034
8/21/2016,19,52.857,-6.909,18.1,92,0.2,0.005
8/21/2016,20,52.857,-6.909,18.1,93,0,0
8/21/2016,21,52.857,-6.909,18.2,93,0,0
8/21/2016,22,52.857,-6.909,18.2,92,0,0
8/21/2016,23,52.857,-6.909,18,92,0,0
8/22/2016,0,52.857,-6.909,17.8,94,0,0
8/22/2016,1,52.857,-6.909,17.6,94,0,0
8/22/2016,2,52.857,-6.909,17.5,94,0,0
8/22/2016,3,52.857,-6.909,17.2,94,0,0
8/22/2016,4,52.857,-6.909,17.1,94,0,0
8/22/2016,5,52.857,-6.909,16.8,96,0,0.003
8/22/2016,6,52.857,-6.909,16.7,97,1.7,0.053
8/22/2016,7,52.857,-6.909,16.9,97,0.7,0.16
8/22/2016,8,52.857,-6.909,17.4,98,0.8,0.47
8/22/2016,9,52.857,-6.909,18.2,87,0,2.093
8/22/2016,10,52.857,-6.909,19.2,80,0,1.552
8/22/2016,11,52.857,-6.909,19.4,72,0,1.824
8/22/2016,12,52.857,-6.909,20.1,67,0,2.103
8/22/2016,13,52.857,-6.909,19.8,66,0,1.929
8/22/2016,14,52.857,-6.909,20.3,66,0,2.036
8/22/2016,15,52.857,-6.909,21.6,62,0,1.6
8/22/2016,16,52.857,-6.909,21.1,59,0,1.693
8/22/2016,17,52.857,-6.909,21.2,57,0,1.053
8/22/2016,18,52.857,-6.909,20.8,59,0,0.326
8/22/2016,19,52.857,-6.909,18,75,0,0.018
8/22/2016,20,52.857,-6.909,16.7,78,0,0
8/22/2016,21,52.857,-6.909,16.7,79,0,0
8/22/2016,22,52.857,-6.909,16.3,82,0,0
8/22/2016,23,52.857,-6.909,16.3,81,0,0
8/23/2016,0,52.857,-6.909,15.3,93,1.6,0
8/23/2016,1,52.857,-6.909,14.8,93,0.8,0
8/23/2016,2,52.857,-6.909,14.2,95,0.6,0
8/23/2016,3,52.857,-6.909,13.9,98,0,0
8/23/2016,4,52.857,-6.909,14.7,96,0,0
8/23/2016,5,52.857,-6.909,14.7,95,0,0.006
8/23/2016,6,52.857,-6.909,14.5,98,1.1,0.076
8/23/2016,7,52.857,-6.909,14.6,97,0.3,0.235
8/23/2016,8,52.857,-6.909,14.8,96,1,0.335
8/23/2016,9,52.857,-6.909,15.3,97,0.5,0.328
8/23/2016,10,52.857,-6.909,14.2,97,0.1,0.469
8/23/2016,11,52.857,-6.909,14.9,95,0,0.973
8/23/2016,12,52.857,-6.909,16.4,89,0.1,0.791
8/23/2016,13,52.857,-6.909,17.2,86,0,1.056
8/23/2016,14,52.857,-6.909,18.1,76,0,0.549
8/23/2016,15,52.857,-6.909,17.3,85,0,0.189
8/23/2016,16,52.857,-6.909,16.4,87,0,0.224
8/23/2016,17,52.857,-6.909,16.2,89,0,0.09
8/23/2016,18,52.857,-6.909,14.9,92,0,0.067
8/23/2016,19,52.857,-6.909,15.2,91,0,0.007
8/23/2016,20,52.857,-6.909,15,93,0,0
8/23/2016,21,52.857,-6.909,14.8,93,0,0
8/23/2016,22,52.857,-6.909,14.2,92,0,0
8/23/2016,23,52.857,-6.909,13.8,93,0,0
8/24/2016,0,52.857,-6.909,13.6,93,0,0
8/24/2016,1,52.857,-6.909,12.6,96,0,0
8/24/2016,2,52.857,-6.909,11.5,98,0,0
8/24/2016,3,52.857,-6.909,10.9,99,0,0
8/24/2016,4,52.857,-6.909,10.1,98,0,0
8/24/2016,5,52.857,-6.909,10.2,98,0,0.048
8/24/2016,6,52.857,-6.909,10.4,97,0.1,0.478
8/24/2016,7,52.857,-6.909,12.4,94,0,1.049
8/24/2016,8,52.857,-6.909,14.3,84,0,1.325
8/24/2016,9,52.857,-6.909,16.2,75,0,1.696
8/24/2016,10,52.857,-6.909,16.9,70,0,2.169
8/24/2016,11,52.857,-6.909,17.8,64,0,2.444
8/24/2016,12,52.857,-6.909,19,61,0,2.774
8/24/2016,13,52.857,-6.909,19.6,53,0,2.294
8/24/2016,14,52.857,-6.909,19.8,53,0,1.753
8/24/2016,15,52.857,-6.909,21.1,47,0,2.168
8/24/2016,16,52.857,-6.909,20.8,49,0,0.857
8/24/2016,17,52.857,-6.909,19.4,53,0,0.386
8/24/2016,18,52.857,-6.909,18,64,0,0.141
8/24/2016,19,52.857,-6.909,15.8,77,0,0.026
8/24/2016,20,52.857,-6.909,15.5,77,0,0
8/24/2016,21,52.857,-6.909,14,77,0,0
8/24/2016,22,52.857,-6.909,13,83,0,0
8/24/2016,23,52.857,-6.909,12.8,86,0,0
8/25/2016,0,52.857,-6.909,11.9,86,0,0
8/25/2016,1,52.857,-6.909,11.6,88,0,0
8/25/2016,2,52.857,-6.909,10.8,95,0,0
8/25/2016,3,52.857,-6.909,10.2,96,0,0
8/25/2016,4,52.857,-6.909,9.2,96,0,0
8/25/2016,5,52.857,-6.909,9,98,0,0.016
8/25/2016,6,52.857,-6.909,8.4,98,0,0.218
8/25/2016,7,52.857,-6.909,9.8,98,0,0.525
8/25/2016,8,52.857,-6.909,11.8,94,0,1.033
8/25/2016,9,52.857,-6.909,15.1,82,0,1.52
8/25/2016,10,52.857,-6.909,17.1,76,0,2.023
8/25/2016,11,52.857,-6.909,19.2,64,0,2.645
8/25/2016,12,52.857,-6.909,20.5,56,0,2.768
8/25/2016,13,52.857,-6.909,21.1,49,0,2.387
8/25/2016,14,52.857,-6.909,21.4,48,0,2.164
8/25/2016,15,52.857,-6.909,21,56,0,1.505
8/25/2016,16,52.857,-6.909,20.7,56,0,1.086
8/25/2016,17,52.857,-6.909,19.7,58,0,1.056
8/25/2016,18,52.857,-6.909,18.6,61,0,0.275
8/25/2016,19,52.857,-6.909,16.9,65,0,0.018
8/25/2016,20,52.857,-6.909,15.4,73,0,0
8/25/2016,21,52.857,-6.909,14.4,80,0,0
8/25/2016,22,52.857,-6.909,14,83,0,0
8/25/2016,23,52.857,-6.909,13.5,88,0,0
8/26/2016,0,52.857,-6.909,12.8,91,0,0
8/26/2016,1,52.857,-6.909,11.9,92,0,0
8/26/2016,2,52.857,-6.909,11.9,93,0,0
8/26/2016,3,52.857,-6.909,11.4,94,0,0
8/26/2016,4,52.857,-6.909,10.9,94,0,0
8/26/2016,5,52.857,-6.909,10.6,93,0,0.029
8/26/2016,6,52.857,-6.909,10.7,93,0,0.369
8/26/2016,7,52.857,-6.909,12.3,87,0,1.007
8/26/2016,8,52.857,-6.909,14.3,83,0,1.338
8/26/2016,9,52.857,-6.909,15.6,80,0,1.854
8/26/2016,10,52.857,-6.909,17.3,75,0,2.386
8/26/2016,11,52.857,-6.909,19.1,62,0,2.262
8/26/2016,12,52.857,-6.909,18.5,61,0,2.462
8/26/2016,13,52.857,-6.909,19.8,56,0,2.639
8/26/2016,14,52.857,-6.909,20.6,52,0,1.93
8/26/2016,15,52.857,-6.909,20.1,53,0,1.831
8/26/2016,16,52.857,-6.909,19.8,49,0,1.321
8/26/2016,17,52.857,-6.909,19.5,50,0,0.655
8/26/2016,18,52.857,-6.909,18.8,55,0,0.396
8/26/2016,19,52.857,-6.909,16.7,74,0,0.01
8/26/2016,20,52.857,-6.909,15.7,78,0,0
8/26/2016,21,52.857,-6.909,14.1,84,0,0
8/26/2016,22,52.857,-6.909,13.4,87,0,0
8/26/2016,23,52.857,-6.909,12.4,90,0,0
8/27/2016,0,52.857,-6.909,11.6,92,0,0
8/27/2016,1,52.857,-6.909,10.7,95,0,0
8/27/2016,2,52.857,-6.909,10.4,96,0,0
8/27/2016,3,52.857,-6.909,10,97,0,0
8/27/2016,4,52.857,-6.909,9.8,97,0,0
8/27/2016,5,52.857,-6.909,9.4,98,0,0.02
8/27/2016,6,52.857,-6.909,10.7,99,0,0.124
8/27/2016,7,52.857,-6.909,11.9,99,0,0.36
8/27/2016,8,52.857,-6.909,12.9,99,0,1.257
8/27/2016,9,52.857,-6.909,16.2,84,0,1.073
8/27/2016,10,52.857,-6.909,17,79,0,1.629
8/27/2016,11,52.857,-6.909,18.2,69,0,1.743
8/27/2016,12,52.857,-6.909,18.8,56,0,2.167
8/27/2016,13,52.857,-6.909,20.3,49,0,1.762
8/27/2016,14,52.857,-6.909,20.6,51,0,1.343
8/27/2016,15,52.857,-6.909,20.7,49,0,1.482
8/27/2016,16,52.857,-6.909,20.5,47,0,0.89
8/27/2016,17,52.857,-6.909,19.5,46,0,0.325
8/27/2016,18,52.857,-6.909,18.8,50,0,0.106
8/27/2016,19,52.857,-6.909,17.5,54,0,0.013
8/27/2016,20,52.857,-6.909,15.8,66,0,0
8/27/2016,21,52.857,-6.909,15.4,68,0,0
8/27/2016,22,52.857,-6.909,14.3,78,0,0
8/27/2016,23,52.857,-6.909,14.2,85,0,0
8/28/2016,0,52.857,-6.909,14.1,92,0,0
8/28/2016,1,52.857,-6.909,14.1,91,0,0
8/28/2016,2,52.857,-6.909,13.6,92,0,0
8/28/2016,3,52.857,-6.909,13.2,94,0,0
8/28/2016,4,52.857,-6.909,13.4,95,0,0
8/28/2016,5,52.857,-6.909,13.3,90,0,0.01
8/28/2016,6,52.857,-6.909,12.8,92,0,0.23
8/28/2016,7,52.857,-6.909,12.9,91,0,0.418
8/28/2016,8,52.857,-6.909,14.1,88,0,0.824
8/28/2016,9,52.857,-6.909,14.9,86,0,1.27
8/28/2016,10,52.857,-6.909,17.4,80,0,1.396
8/28/2016,11,52.857,-6.909,18.5,70,0,2.135
8/28/2016,12,52.857,-6.909,20.2,59,0,2.212
8/28/2016,13,52.857,-6.909,20.2,54,0,2.151
8/28/2016,14,52.857,-6.909,20.9,52,0,1.587
8/28/2016,15,52.857,-6.909,20.6,54,0,0.725
8/28/2016,16,52.857,-6.909,19.2,60,0,0.534
8/28/2016,17,52.857,-6.909,19.1,62,0,0.247
8/28/2016,18,52.857,-6.909,17.7,69,0,0.129
8/28/2016,19,52.857,-6.909,16.6,74,0,0.013
8/28/2016,20,52.857,-6.909,16.1,77,0,0
8/28/2016,21,52.857,-6.909,15.8,77,0,0
8/28/2016,22,52.857,-6.909,14.2,80,0,0
8/28/2016,23,52.857,-6.909,12.4,89,0,0
8/29/2016,0,52.857,-6.909,12,88,0,0
8/29/2016,1,52.857,-6.909,11.4,90,0,0
8/29/2016,2,52.857,-6.909,9.9,95,0,0
8/29/2016,3,52.857,-6.909,9.5,97,0,0
8/29/2016,4,52.857,-6.909,9.1,98,0,0
8/29/2016,5,52.857,-6.909,8.6,97,0,0.017
8/29/2016,6,52.857,-6.909,8,98,0,0.315
8/29/2016,7,52.857,-6.909,10.9,93,0,0.868
8/29/2016,8,52.857,-6.909,13.6,87,0,1.444
8/29/2016,9,52.857,-6.909,16.2,75,0,1.923
8/29/2016,10,52.857,-6.909,18.3,68,0,2.328
8/29/2016,11,52.857,-6.909,19.6,66,0,2.552
8/29/2016,12,52.857,-6.909,21.1,53,0,2.582
8/29/2016,13,52.857,-6.909,21.7,51,0,2.498
8/29/2016,14,52.857,-6.909,22.3,53,0,2.008
8/29/2016,15,52.857,-6.909,21.7,56,0,1.132
8/29/2016,16,52.857,-6.909,21,62,0,0.563
8/29/2016,17,52.857,-6.909,20.2,66,0,0.227
8/29/2016,18,52.857,-6.909,19.8,72,0,0.135
8/29/2016,19,52.857,-6.909,19.2,74,0,0.019
8/29/2016,20,52.857,-6.909,16.5,87,0,0
8/29/2016,21,52.857,-6.909,15.6,90,0,0
8/29/2016,22,52.857,-6.909,16.5,91,0,0
8/29/2016,23,52.857,-6.909,16.5,93,0,0
8/30/2016,0,52.857,-6.909,15.7,93,0,0
8/30/2016,1,52.857,-6.909,15.2,94,0,0
8/30/2016,2,52.857,-6.909,14.4,94,0,0
8/30/2016,3,52.857,-6.909,13.6,96,0,0
8/30/2016,4,52.857,-6.909,13.7,99,0,0
8/30/2016,5,52.857,-6.909,14.6,98,0,0.002
8/30/2016,6,52.857,-6.909,15,93,0,0.082
8/30/2016,7,52.857,-6.909,15.4,92,0,0.198
8/30/2016,8,52.857,-6.909,15.9,89,0,0.411
8/30/2016,9,52.857,-6.909,16.7,85,0,1.124
8/30/2016,10,52.857,-6.909,18.3,71,0,0.732
8/30/2016,11,52.857,-6.909,17.9,80,0,1.132
8/30/2016,12,52.857,-6.909,18.7,70,0,1.199
8/30/2016,13,52.857,-6.909,19.3,68,0,0.904
8/30/2016,14,52.857,-6.909,19,70,0,0.646
8/30/2016,15,52.857,-6.909,18,78,0,0.553
8/30/2016,16,52.857,-6.909,18.1,76,0,1.088
8/30/2016,17,52.857,-6.909,18.9,70,0,0.465
8/30/2016,18,52.857,-6.909,17.7,77,0,0.051
8/30/2016,19,52.857,-6.909,16.9,80,0,0.005
8/30/2016,20,52.857,-6.909,16.1,84,0,0
8/30/2016,21,52.857,-6.909,16.1,86,0,0
8/30/2016,22,52.857,-6.909,16.5,86,0,0
8/30/2016,23,52.857,-6.909,16.9,86,0,0
8/31/2016,0,52.857,-6.909,16.7,91,0,0
8/31/2016,1,52.857,-6.909,16.6,93,0,0
8/31/2016,2,52.857,-6.909,14.7,94,1.5,0
8/31/2016,3,52.857,-6.909,13.6,93,0,0
8/31/2016,4,52.857,-6.909,13.6,86,0,0
8/31/2016,5,52.857,-6.909,12.7,89,0,0.013
8/31/2016,6,52.857,-6.909,11.9,91,0.1,0.259
8/31/2016,7,52.857,-6.909,12.6,93,0,0.652
8/31/2016,8,52.857,-6.909,14.7,87,0,0.749
8/31/2016,9,52.857,-6.909,15.8,82,0,0.952
8/31/2016,10,52.857,-6.909,16.4,77,0,0.876
8/31/2016,11,52.857,-6.909,16.6,77,0,0.942
8/31/2016,12,52.857,-6.909,15.3,82,0,0.868
8/31/2016,13,52.857,-6.909,17.2,71,0,1.277
8/31/2016,14,52.857,-6.909,18,65,0,1.337
8/31/2016,15,52.857,-6.909,18.3,61,0,0.98
8/31/2016,16,52.857,-6.909,17.1,62,0,1.057
8/31/2016,17,52.857,-6.909,16.8,59,0,0.436
8/31/2016,18,52.857,-6.909,15.8,66,0,0.153
8/31/2016,19,52.857,-6.909,14.9,69,0,0.028
8/31/2016,20,52.857,-6.909,12.6,79,0,0
8/31/2016,21,52.857,-6.909,10.7,85,0,0
8/31/2016,22,52.857,-6.909,9.8,89,0,0
8/31/2016,23,52.857,-6.909,9.4,90,0,0
9/1/2016,0,52.857,-6.909,8.9,91,0,0
9/1/2016,1,52.857,-6.909,8.2,95,0,0
9/1/2016,2,52.857,-6.909,8.5,96,0,0
9/1/2016,3,52.857,-6.909,8.3,96,0,0
9/1/2016,4,52.857,-6.909,8.4,95,0,0
9/1/2016,5,52.857,-6.909,8.5,96,0,0.011
9/1/2016,6,52.857,-6.909,9,95,0,0.183
9/1/2016,7,52.857,-6.909,10.2,92,0,0.383
9/1/2016,8,52.857,-6.909,11.1,89,0,0.811
9/1/2016,9,52.857,-6.909,13.3,84,0,1.379
9/1/2016,10,52.857,-6.909,16,77,0,0.787
9/1/2016,11,52.857,-6.909,17.2,69,0,1.334
9/1/2016,12,52.857,-6.909,17.4,69,0,0.947
9/1/2016,13,52.857,-6.909,17.6,69,0,1.09
9/1/2016,14,52.857,-6.909,17.9,71,0,0.519
9/1/2016,15,52.857,-6.909,17.1,76,0,0.34
9/1/2016,16,52.857,-6.909,16.4,85,0,0.333
9/1/2016,17,52.857,-6.909,16.4,84,0,0.148
9/1/2016,18,52.857,-6.909,16.3,86,0,0.028
9/1/2016,19,52.857,-6.909,15.7,91,0,0
9/1/2016,20,52.857,-6.909,15.4,94,0,0
9/1/2016,21,52.857,-6.909,15.6,93,0,0
9/1/2016,22,52.857,-6.909,15.6,94,0,0
9/1/2016,23,52.857,-6.909,15.1,95,0,0
9/2/2016,0,52.857,-6.909,14.6,95,0,0
9/2/2016,1,52.857,-6.909,14.4,96,0,0
9/2/2016,2,52.857,-6.909,14.3,90,0,0
9/2/2016,3,52.857,-6.909,14.1,90,0,0
9/2/2016,4,52.857,-6.909,14.3,88,0,0
9/2/2016,5,52.857,-6.909,14,87,0,0.005
9/2/2016,6,52.857,-6.909,13.3,90,0,0.097
9/2/2016,7,52.857,-6.909,13.8,89,0,0.461
9/2/2016,8,52.857,-6.909,15.2,83,0,0.963
9/2/2016,9,52.857,-6.909,15.7,76,0,0.794
9/2/2016,10,52.857,-6.909,16,74,0,1.132
9/2/2016,11,52.857,-6.909,16.5,70,0,2.167
9/2/2016,12,52.857,-6.909,18.2,62,0,1.736
9/2/2016,13,52.857,-6.909,18.5,56,0,1.978
9/2/2016,14,52.857,-6.909,18.7,56,0,1.237
9/2/2016,15,52.857,-6.909,20.6,53,0,0.945
9/2/2016,16,52.857,-6.909,18.6,60,0,0.721
9/2/2016,17,52.857,-6.909,19.3,56,0,0.748
9/2/2016,18,52.857,-6.909,18,62,0,0.132
9/2/2016,19,52.857,-6.909,15.8,70,0,0.002
9/2/2016,20,52.857,-6.909,14.6,73,0,0
9/2/2016,21,52.857,-6.909,14.1,74,0,0
9/2/2016,22,52.857,-6.909,13.8,79,0,0
9/2/2016,23,52.857,-6.909,13.3,83,0,0
9/3/2016,0,52.857,-6.909,13.2,84,0,0
9/3/2016,1,52.857,-6.909,12.3,87,0,0
9/3/2016,2,52.857,-6.909,12.1,89,0,0
9/3/2016,3,52.857,-6.909,12.5,89,0,0
9/3/2016,4,52.857,-6.909,12.6,90,0,0
9/3/2016,5,52.857,-6.909,12.9,92,0,0
9/3/2016,6,52.857,-6.909,12.9,93,0,0.012
9/3/2016,7,52.857,-6.909,13.4,96,1.6,0.033
9/3/2016,8,52.857,-6.909,14.1,97,4.6,0.158
9/3/2016,9,52.857,-6.909,14.6,96,1.4,0.167
9/3/2016,10,52.857,-6.909,15.3,95,0.8,0.333
9/3/2016,11,52.857,-6.909,15.6,96,1.2,0.786
9/3/2016,12,52.857,-6.909,17.4,97,0.4,0.962
9/3/2016,13,52.857,-6.909,17.8,93,0.2,1.265
9/3/2016,14,52.857,-6.909,18.7,81,0,0.708
9/3/2016,15,52.857,-6.909,19.3,79,0,1.887
9/3/2016,16,52.857,-6.909,21,74,0.2,0.743
9/3/2016,17,52.857,-6.909,19.3,86,0,0.709
9/3/2016,18,52.857,-6.909,18.5,84,0,0.112
9/3/2016,19,52.857,-6.909,17,74,0,0.002
9/3/2016,20,52.857,-6.909,16.2,74,0,0
9/3/2016,21,52.857,-6.909,15.5,73,0,0
9/3/2016,22,52.857,-6.909,14.4,88,0,0
9/3/2016,23,52.857,-6.909,14.6,90,0,0
9/4/2016,0,52.857,-6.909,13.9,91,0,0
9/4/2016,1,52.857,-6.909,13.6,89,0,0
9/4/2016,2,52.857,-6.909,14.6,90,0,0
9/4/2016,3,52.857,-6.909,14.9,88,0,0
9/4/2016,4,52.857,-6.909,14.6,91,0,0
9/4/2016,5,52.857,-6.909,14.5,87,0,0.01
9/4/2016,6,52.857,-6.909,13.8,88,0,0.126
9/4/2016,7,52.857,-6.909,14,89,0,0.451
9/4/2016,8,52.857,-6.909,15,86,0,0.91
9/4/2016,9,52.857,-6.909,16.1,81,0,0.947
9/4/2016,10,52.857,-6.909,16.5,77,0,1.121
9/4/2016,11,52.857,-6.909,17.1,76,0,1.021
9/4/2016,12,52.857,-6.909,17.4,73,0,1.37
9/4/2016,13,52.857,-6.909,17.9,71,0,1.394
9/4/2016,14,52.857,-6.909,18.1,71,0,1.004
9/4/2016,15,52.857,-6.909,18.3,66,0,0.628
9/4/2016,16,52.857,-6.909,18,71,0,0.417
9/4/2016,17,52.857,-6.909,17.8,73,0,0.166
9/4/2016,18,52.857,-6.909,15.8,86,0.1,0.027
9/4/2016,19,52.857,-6.909,14.7,89,0.3,0
9/4/2016,20,52.857,-6.909,14.3,94,1.2,0
9/4/2016,21,52.857,-6.909,13.9,94,1.2,0
9/4/2016,22,52.857,-6.909,13.8,96,0.6,0
9/4/2016,23,52.857,-6.909,13.7,96,2.5,0
9/5/2016,0,52.857,-6.909,13.6,97,5.9,0
9/5/2016,1,52.857,-6.909,14.2,96,0.8,0
9/5/2016,2,52.857,-6.909,14.5,96,0.1,0
9/5/2016,3,52.857,-6.909,15,96,0.1,0
9/5/2016,4,52.857,-6.909,15.4,97,0,0
9/5/2016,5,52.857,-6.909,15.8,97,0,0.004
9/5/2016,6,52.857,-6.909,16.1,98,0,0.108
9/5/2016,7,52.857,-6.909,17.2,97,0,0.601
9/5/2016,8,52.857,-6.909,18.7,93,0,1.574
9/5/2016,9,52.857,-6.909,21.2,87,0,1.592
9/5/2016,10,52.857,-6.909,21.5,80,0,2.253
9/5/2016,11,52.857,-6.909,23,72,0,2.341
9/5/2016,12,52.857,-6.909,23.1,70,0,1.962
9/5/2016,13,52.857,-6.909,24.2,69,0,2.469
9/5/2016,14,52.857,-6.909,25,64,0,2.134
9/5/2016,15,52.857,-6.909,25.4,64,0,1.012
9/5/2016,16,52.857,-6.909,24.2,69,0,0.604
9/5/2016,17,52.857,-6.909,24.5,73,0,0.234
9/5/2016,18,52.857,-6.909,22.9,80,0,0.087
9/5/2016,19,52.857,-6.909,21.6,85,0,0.002
9/5/2016,20,52.857,-6.909,20.5,88,0,0
9/5/2016,21,52.857,-6.909,20.4,88,0,0
9/5/2016,22,52.857,-6.909,18.9,91,0,0
9/5/2016,23,52.857,-6.909,18.2,93,0,0
9/6/2016,0,52.857,-6.909,17.4,94,0,0
9/6/2016,1,52.857,-6.909,17,95,0,0
9/6/2016,2,52.857,-6.909,16.8,96,0,0
9/6/2016,3,52.857,-6.909,17,96,0,0
9/6/2016,4,52.857,-6.909,16.8,97,0,0
9/6/2016,5,52.857,-6.909,16.9,98,0,0.002
9/6/2016,6,52.857,-6.909,17.3,97,0,0.067
9/6/2016,7,52.857,-6.909,17.7,95,0,0.226
9/6/2016,8,52.857,-6.909,18.3,93,0,0.423
9/6/2016,9,52.857,-6.909,19.8,88,0,0.712
9/6/2016,10,52.857,-6.909,21.1,82,0,0.979
9/6/2016,11,52.857,-6.909,21.3,79,0,1.382
9/6/2016,12,52.857,-6.909,21.5,80,0,1.746
9/6/2016,13,52.857,-6.909,22.2,79,0,1.785
9/6/2016,14,52.857,-6.909,22.4,78,0,1.43
9/6/2016,15,52.857,-6.909,21.4,80,0,0.941
9/6/2016,16,52.857,-6.909,21.8,78,0,0.75
9/6/2016,17,52.857,-6.909,21.3,75,0,0.304
9/6/2016,18,52.857,-6.909,20.2,81,0,0.079
9/6/2016,19,52.857,-6.909,19.2,86,0,0
9/6/2016,20,52.857,-6.909,18.6,91,0,0
9/6/2016,21,52.857,-6.909,18.2,92,0,0
9/6/2016,22,52.857,-6.909,18,93,0,0
9/6/2016,23,52.857,-6.909,18,95,0,0
9/7/2016,0,52.857,-6.909,17.6,95,0,0
9/7/2016,1,52.857,-6.909,17.5,94,0,0
9/7/2016,2,52.857,-6.909,17.5,95,0,0
9/7/2016,3,52.857,-6.909,17.7,95,0,0
9/7/2016,4,52.857,-6.909,17.9,94,0,0
9/7/2016,5,52.857,-6.909,17.5,93,0,0.004
9/7/2016,6,52.857,-6.909,17,92,0,0.106
9/7/2016,7,52.857,-6.909,16.8,91,0,0.242
9/7/2016,8,52.857,-6.909,16.8,90,0,0.618
9/7/2016,9,52.857,-6.909,18,87,0,0.788
9/7/2016,10,52.857,-6.909,19,82,0,0.865
9/7/2016,11,52.857,-6.909,19.4,81,0,1.11
9/7/2016,12,52.857,-6.909,19,81,0,0.894
9/7/2016,13,52.857,-6.909,19.2,82,0,1.083
9/7/2016,14,52.857,-6.909,19,84,0,0.588
9/7/2016,15,52.857,-6.909,19.3,85,0,0.913
9/7/2016,16,52.857,-6.909,19.8,85,0,0.232
9/7/2016,17,52.857,-6.909,19.7,86,0,0.029
9/7/2016,18,52.857,-6.909,20,85,0,0.012
9/7/2016,19,52.857,-6.909,19.7,86,0,0
9/7/2016,20,52.857,-6.909,18.9,90,0,0
9/7/2016,21,52.857,-6.909,18.3,93,0,0
9/7/2016,22,52.857,-6.909,17.6,95,7,0
9/7/2016,23,52.857,-6.909,16.3,88,0,0
9/8/2016,0,52.857,-6.909,15.2,90,0.2,0
9/8/2016,1,52.857,-6.909,15,89,0,0
9/8/2016,2,52.857,-6.909,14.8,90,0,0
9/8/2016,3,52.857,-6.909,14.8,90,0,0
9/8/2016,4,52.857,-6.909,14.8,91,0,0
9/8/2016,5,52.857,-6.909,14.7,91,0,0
9/8/2016,6,52.857,-6.909,14.1,95,0.1,0.064
9/8/2016,7,52.857,-6.909,14.2,90,0.1,0.114
9/8/2016,8,52.857,-6.909,14.1,86,0,0.506
9/8/2016,9,52.857,-6.909,14.7,81,0,1.819
9/8/2016,10,52.857,-6.909,16.1,73,0,2.038
9/8/2016,11,52.857,-6.909,17.2,67,0,2.426
9/8/2016,12,52.857,-6.909,17.8,66,0,2.117
9/8/2016,13,52.857,-6.909,17.5,66,0,0.865
9/8/2016,14,52.857,-6.909,16.9,71,0,0.5
